via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona
Avenida,42,Calle,81,Calle,97,Avenida 42 entre Calle 81 y Calle 97,250,Junco Sur
Avenida,42,Calle,97,Calle,CIRCUNVALACION,Avenida 42 entre Calle 97 y Calle CIRCUNVALACION,250,Junco Sur
Avenida,JUNCO VIEJO,Calle,JUNCO VIEJO,Calle,JUNCO VIEJO,Avenida JUNCO VIEJO entre Calle JUNCO VIEJO y Calle JUNCO VIEJO,350,Junco Sur
Avenida,44,Calle,5,Calle,7,Avenida 44 entre Calle 5 y Calle 7,300,Reina
Avenida,44,Calle,7,Calle,9,Avenida 44 entre Calle 7 y Calle 9,300,Reina
Avenida,44,Calle,9,Calle,11,Avenida 44 entre Calle 9 y Calle 11,300,Reina
Avenida,44,Calle,11,Calle,13,Avenida 44 entre Calle 11 y Calle 13,300,Reina
Avenida,44,Calle,13,Calle,15,Avenida 44 entre Calle 13 y Calle 15,300,Reina
Avenida,44,Calle,33,Calle,35,Avenida 44 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,44,Calle,35,Calle,37,Avenida 44 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,44,Calle,37,Calle,39,Avenida 44 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,44,Calle,39,Calle,41,Avenida 44 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,44,Calle,41,Calle,43,Avenida 44 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,44,Calle,43,Calle,45,Avenida 44 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,44,Calle,45,Calle,47,Avenida 44 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,44,Calle,47,Calle,49,Avenida 44 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,44,Calle,49,Calle,51,Avenida 44 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,44,Calle,59,Calle,61,Avenida 44 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,44,Calle,61,Calle,63,Avenida 44 entre Calle 61 y Calle 63,250,La Juanita
Avenida,44,Calle,63,Calle,65,Avenida 44 entre Calle 63 y Calle 65,250,La Juanita
Avenida,44,Calle,67,Calle,69,Avenida 44 entre Calle 67 y Calle 69,250,La Juanita
Avenida,44,Calle,69,Calle,71,Avenida 44 entre Calle 69 y Calle 71,250,La Juanita
Avenida,44,Calle,71,Calle,73,Avenida 44 entre Calle 71 y Calle 73,250,La Juanita
Avenida,44,Calle,73,Calle,75,Avenida 44 entre Calle 73 y Calle 75,250,La Juanita
Avenida,46,Calle,7,Calle,7A,Avenida 46 entre Calle 7 y Calle 7A,300,Reina
Avenida,46,Calle,7A,Calle,9,Avenida 46 entre Calle 7A y Calle 9,300,Reina
Avenida,46,Calle,9,Calle,9A,Avenida 46 entre Calle 9 y Calle 9A,300,Reina
Avenida,46,Calle,9A,Calle,11,Avenida 46 entre Calle 9A y Calle 11,300,Reina
Avenida,46,Calle,11,Calle,13,Avenida 46 entre Calle 11 y Calle 13,300,Reina
Avenida,46,Calle,13,Calle,15,Avenida 46 entre Calle 13 y Calle 15,300,Reina
Avenida,46,Calle,15,Calle,17,Avenida 46 entre Calle 15 y Calle 17,300,Reina
Avenida,46,Calle,17,Calle,19,Avenida 46 entre Calle 17 y Calle 19,300,Reina
Avenida,46,Calle,19,Calle,21,Avenida 46 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,46,Calle,21,Calle,23,Avenida 46 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,46,Calle,23,Calle,25,Avenida 46 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,46,Calle,25,Calle,27,Avenida 46 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,46,Calle,27,Calle,29,Avenida 46 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,46,Calle,29,Calle,31,Avenida 46 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,46,Calle,31,Calle,33,Avenida 46 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,46,Calle,33,Calle,35,Avenida 46 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,46,Calle,35,Calle,37,Avenida 46 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,46,Calle,37,Calle,39,Avenida 46 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,46,Calle,39,Calle,41,Avenida 46 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,46,Calle,41,Calle,43,Avenida 46 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,46,Calle,43,Calle,45,Avenida 46 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,46,Calle,45,Calle,47,Avenida 46 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,46,Calle,47,Calle,49,Avenida 46 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,46,Calle,49,Calle,51,Avenida 46 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,46,Calle,57,Calle,59,Avenida 46 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,46,Calle,59,Calle,61,Avenida 46 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,46,Calle,61,Calle,63,Avenida 46 entre Calle 61 y Calle 63,250,La Juanita
Avenida,46,Calle,63,Calle,65,Avenida 46 entre Calle 63 y Calle 65,250,La Juanita
Avenida,46,Calle,65,Calle,67,Avenida 46 entre Calle 65 y Calle 67,250,La Juanita
Avenida,46,Calle,69,Calle,71,Avenida 46 entre Calle 69 y Calle 71,250,La Juanita
Avenida,46,Calle,71,Calle,73,Avenida 46 entre Calle 71 y Calle 73,250,La Juanita
Avenida,46,Calle,73,Calle,75,Avenida 46 entre Calle 73 y Calle 75,250,La Juanita
Avenida,46,Calle,75,Calle,77,Avenida 46 entre Calle 75 y Calle 77,250,La Juanita
Avenida,48,Calle,5,Calle,7,Avenida 48 entre Calle 5 y Calle 7,300,Reina
Avenida,48,Calle,7,Calle,7A,Avenida 48 entre Calle 7 y Calle 7A,300,Reina
Avenida,48,Calle,7A,Calle,9A,Avenida 48 entre Calle 7A y Calle 9A,300,Reina
Avenida,48,Calle,9A,Calle,11,Avenida 48 entre Calle 9A y Calle 11,300,Reina
Avenida,48,Calle,11,Calle,13,Avenida 48 entre Calle 11 y Calle 13,300,Reina
Avenida,48,Calle,13,Calle,15,Avenida 48 entre Calle 13 y Calle 15,300,Reina
Avenida,48,Calle,15,Calle,17,Avenida 48 entre Calle 15 y Calle 17,300,Reina
Avenida,48,Calle,17,Calle,19,Avenida 48 entre Calle 17 y Calle 19,300,Reina
Avenida,48,Calle,19,Calle,21,Avenida 48 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,48,Calle,21,Calle,23,Avenida 48 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,48,Calle,23,Calle,25,Avenida 48 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,48,Calle,25,Calle,27,Avenida 48 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,48,Calle,27,Calle,29,Avenida 48 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,48,Calle,29,Calle,31,Avenida 48 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,48,Calle,31,Calle,33,Avenida 48 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,48,Calle,33,Calle,35,Avenida 48 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,48,Calle,35,Calle,37,Avenida 48 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,48,Calle,37,Calle,39,Avenida 48 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,48,Calle,39,Calle,41,Avenida 48 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,48,Calle,41,Calle,43,Avenida 48 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,48,Calle,43,Calle,45,Avenida 48 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,48,Calle,45,Calle,47,Avenida 48 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,48,Calle,47,Calle,49,Avenida 48 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,48,Calle,49,Calle,51,Avenida 48 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,48,Calle,51,Calle,53,Avenida 48 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,48,Calle,53,Calle,55,Avenida 48 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,48,Calle,55,Calle,57,Avenida 48 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,48,Calle,57,Calle,59,Avenida 48 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,48,Calle,59,Calle,61,Avenida 48 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,48,Calle,61,Calle,63,Avenida 48 entre Calle 61 y Calle 63,250,La Juanita
Avenida,48,Calle,63,Calle,65,Avenida 48 entre Calle 63 y Calle 65,250,La Juanita
Avenida,48,Calle,65,Calle,67,Avenida 48 entre Calle 65 y Calle 67,250,La Juanita
Avenida,48,Calle,67,Calle,69,Avenida 48 entre Calle 67 y Calle 69,250,La Juanita
Avenida,48,Calle,69,Calle,71,Avenida 48 entre Calle 69 y Calle 71,250,La Juanita
Avenida,48,Calle,71,Calle,73,Avenida 48 entre Calle 71 y Calle 73,250,La Juanita
Avenida,48,Calle,73,Calle,75,Avenida 48 entre Calle 73 y Calle 75,250,La Juanita
Avenida,48,Calle,77,Calle,79,Avenida 48 entre Calle 77 y Calle 79,250,La Juanita
Avenida,48A,Calle,77,Calle,79,Avenida 48A entre Calle 77 y Calle 79,250,La Juanita
Avenida,50,Calle,7,Calle,7A,Avenida 50 entre Calle 7 y Calle 7A,300,Reina
Avenida,50,Calle,7A,Calle,9A,Avenida 50 entre Calle 7A y Calle 9A,300,Reina
Avenida,50,Calle,9A,Calle,11,Avenida 50 entre Calle 9A y Calle 11,300,Reina
Avenida,50,Calle,11,Calle,13,Avenida 50 entre Calle 11 y Calle 13,300,Reina
Avenida,50,Calle,13,Calle,15,Avenida 50 entre Calle 13 y Calle 15,300,Reina
Avenida,50,Calle,15,Calle,17,Avenida 50 entre Calle 15 y Calle 17,300,Reina
Avenida,50,Calle,19,Calle,21,Avenida 50 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,50,Calle,21,Calle,23,Avenida 50 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,50,Calle,23,Calle,25,Avenida 50 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,50,Calle,25,Calle,27,Avenida 50 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,50,Calle,27,Calle,29,Avenida 50 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,50,Calle,29,Calle,31,Avenida 50 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,50,Calle,31,Calle,33,Avenida 50 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,50,Calle,33,Calle,35,Avenida 50 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,50,Calle,35,Calle,37,Avenida 50 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,50,Calle,37,Calle,39,Avenida 50 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,50,Calle,39,Calle,41,Avenida 50 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,50,Calle,41,Calle,43,Avenida 50 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,50,Calle,43,Calle,45,Avenida 50 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,50,Calle,45,Calle,47,Avenida 50 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,50,Calle,47,Calle,49,Avenida 50 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,50,Calle,49,Calle,51,Avenida 50 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,50,Calle,51,Calle,53,Avenida 50 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,50,Calle,53,Calle,55,Avenida 50 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,50,Calle,55,Calle,57,Avenida 50 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,50,Calle,57,Calle,59,Avenida 50 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,50,Calle,59,Calle,61,Avenida 50 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,50,Calle,61,Calle,63,Avenida 50 entre Calle 61 y Calle 63,250,La Juanita
Avenida,50,Calle,63,Calle,65,Avenida 50 entre Calle 63 y Calle 65,250,La Juanita
Avenida,50,Calle,65,Calle,67,Avenida 50 entre Calle 65 y Calle 67,250,La Juanita
Avenida,50,Calle,67,Calle,69,Avenida 50 entre Calle 67 y Calle 69,250,La Juanita
Avenida,50,Calle,69,Calle,71,Avenida 50 entre Calle 69 y Calle 71,250,La Juanita
Avenida,50,Calle,71,Calle,73,Avenida 50 entre Calle 71 y Calle 73,250,La Juanita
Avenida,50,Calle,73,Calle,75,Avenida 50 entre Calle 73 y Calle 75,250,La Juanita
Avenida,50,Calle,75,Calle,77,Avenida 50 entre Calle 75 y Calle 77,250,La Juanita
Avenida,52,Calle,7,Calle,9,Avenida 52 entre Calle 7 y Calle 9,300,Reina
Avenida,52,Calle,9,Calle,11,Avenida 52 entre Calle 9 y Calle 11,300,Reina
Avenida,52,Calle,19,Calle,21,Avenida 52 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,52,Calle,21,Calle,23,Avenida 52 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,52,Calle,23,Calle,25,Avenida 52 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,52,Calle,25,Calle,27,Avenida 52 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,52,Calle,27,Calle,29,Avenida 52 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,52,Calle,29,Calle,31,Avenida 52 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,52,Calle,31,Calle,33,Avenida 52 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,52,Calle,33,Calle,35,Avenida 52 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,52,Calle,35,Calle,37,Avenida 52 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,52,Calle,37,Calle,39,Avenida 52 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,52,Calle,39,Calle,41,Avenida 52 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,52,Calle,41,Calle,43,Avenida 52 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,52,Calle,43,Calle,45,Avenida 52 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,52,Calle,45,Calle,47,Avenida 52 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,52,Calle,47,Calle,49,Avenida 52 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,52,Calle,49,Calle,51,Avenida 52 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,52,Calle,51,Calle,53,Avenida 52 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,52,Calle,53,Calle,55,Avenida 52 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,52,Calle,55,Calle,57,Avenida 52 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,52,Calle,57,Calle,59,Avenida 52 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,52,Calle,59,Calle,61,Avenida 52 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,52,Calle,61,Calle,63,Avenida 52 entre Calle 61 y Calle 63,250,La Juanita
Avenida,52,Calle,63,Calle,65,Avenida 52 entre Calle 63 y Calle 65,250,La Juanita
Avenida,52,Calle,65,Calle,67,Avenida 52 entre Calle 65 y Calle 67,250,La Juanita
Avenida,52,Calle,67,Calle,69,Avenida 52 entre Calle 67 y Calle 69,250,La Juanita
Avenida,52,Calle,69,Calle,71,Avenida 52 entre Calle 69 y Calle 71,250,La Juanita
Avenida,52,Calle,71,Calle,73,Avenida 52 entre Calle 71 y Calle 73,250,La Juanita
Avenida,52,Calle,73,Calle,75,Avenida 52 entre Calle 73 y Calle 75,250,La Juanita
Avenida,54,Calle,9,Calle,9A,Avenida 54 entre Calle 9 y Calle 9A,300,Reina
Avenida,54,Calle,15,Calle,17,Avenida 54 entre Calle 15 y Calle 17,300,Reina
Avenida,54,Calle,17,Calle,19,Avenida 54 entre Calle 17 y Calle 19,300,Reina
Avenida,54,Calle,19,Calle,21,Avenida 54 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,54,Calle,21,Calle,23,Avenida 54 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,54,Calle,23,Calle,25,Avenida 54 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,54,Calle,25,Calle,27,Avenida 54 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,54,Calle,37,Calle,39,Avenida 54 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,54,Calle,39,Calle,41,Avenida 54 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,54,Calle,41,Calle,43,Avenida 54 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,54,Calle,43,Calle,45,Avenida 54 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,54,Calle,45,Calle,47,Avenida 54 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,54,Calle,47,Calle,49,Avenida 54 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,54,Calle,49,Calle,51,Avenida 54 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,54,Calle,51,Calle,53,Avenida 54 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,54,Calle,53,Calle,55,Avenida 54 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,54,Calle,55,Calle,57,Avenida 54 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,54,Calle,57,Calle,59,Avenida 54 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,54,Calle,59,Calle,61,Avenida 54 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,54,Calle,61,Calle,63,Avenida 54 entre Calle 61 y Calle 63,250,La Juanita
Avenida,54,Calle,63,Calle,65,Avenida 54 entre Calle 63 y Calle 65,250,La Juanita
Avenida,54,Calle,65,Calle,67,Avenida 54 entre Calle 65 y Calle 67,250,La Juanita
Avenida,54,Calle,67,Calle,69,Avenida 54 entre Calle 67 y Calle 69,250,La Juanita
Avenida,54,Calle,69,Calle,71,Avenida 54 entre Calle 69 y Calle 71,250,La Juanita
Avenida,54,Calle,71,Calle,73,Avenida 54 entre Calle 71 y Calle 73,250,La Juanita
Avenida,54,Calle,73,Calle,75,Avenida 54 entre Calle 73 y Calle 75,250,La Juanita
Avenida,54,Calle,75,Calle,77,Avenida 54 entre Calle 75 y Calle 77,250,La Juanita
Avenida,56,Calle,7,Calle,9,Avenida 56 entre Calle 7 y Calle 9,300,Reina
Avenida,56,Calle,9,Calle,11,Avenida 56 entre Calle 9 y Calle 11,300,Reina
Avenida,56,Calle,11,Calle,13,Avenida 56 entre Calle 11 y Calle 13,300,Reina
Avenida,56,Calle,19,Calle,21,Avenida 56 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,56,Calle,21,Calle,23,Avenida 56 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,56,Calle,23,Calle,25,Avenida 56 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,56,Calle,25,Calle,27,Avenida 56 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,56,Calle,27,Calle,29,Avenida 56 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,56,Calle,29,Calle,31,Avenida 56 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,56,Calle,31,Calle,33,Avenida 56 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,56,Calle,33,Calle,35,Avenida 56 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,56,Calle,35,Calle,37,Avenida 56 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,56,Calle,37,Calle,39,Avenida 56 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,56,Calle,39,Calle,41,Avenida 56 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,56,Calle,41,Calle,43,Avenida 56 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,56,Calle,43,Calle,45,Avenida 56 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,56,Calle,45,Calle,47,Avenida 56 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,56,Calle,47,Calle,49,Avenida 56 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,56,Calle,49,Calle,51,Avenida 56 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,56,Calle,51,Calle,53,Avenida 56 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,56,Calle,53,Calle,55,Avenida 56 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,56,Calle,55,Calle,57,Avenida 56 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,56,Calle,57,Calle,59,Avenida 56 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,56,Calle,59,Calle,61,Avenida 56 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,56,Calle,61,Calle,63,Avenida 56 entre Calle 61 y Calle 63,250,La Juanita
Avenida,56,Calle,63,Calle,65,Avenida 56 entre Calle 63 y Calle 65,250,La Juanita
Avenida,56,Calle,65,Calle,67,Avenida 56 entre Calle 65 y Calle 67,250,La Juanita
Avenida,56,Calle,67,Calle,69,Avenida 56 entre Calle 67 y Calle 69,250,La Juanita
Avenida,56,Calle,69,Calle,71,Avenida 56 entre Calle 69 y Calle 71,250,La Juanita
Avenida,56,Calle,71,Calle,73,Avenida 56 entre Calle 71 y Calle 73,250,La Juanita
Avenida,56,Calle,73,Calle,75,Avenida 56 entre Calle 73 y Calle 75,250,La Juanita
Avenida,56,Calle,75,Calle,77,Avenida 56 entre Calle 75 y Calle 77,250,La Juanita
Avenida,58,Calle,7,Calle,9,Avenida 58 entre Calle 7 y Calle 9,300,Reina
Avenida,58,Calle,9,Calle,11,Avenida 58 entre Calle 9 y Calle 11,300,Reina
Avenida,58,Calle,17,Calle,19,Avenida 58 entre Calle 17 y Calle 19,300,Reina
Avenida,58,Calle,19,Calle,21,Avenida 58 entre Calle 19 y Calle 21,250,Casco Historico
Avenida,58,Calle,21,Calle,23,Avenida 58 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,58,Calle,23,Calle,25,Avenida 58 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,58,Calle,25,Calle,27,Avenida 58 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,58,Calle,27,Calle,29,Avenida 58 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,58,Calle,29,Calle,31,Avenida 58 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,58,Calle,31,Calle,33,Avenida 58 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,58,Calle,33,Calle,35,Avenida 58 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,58,Calle,35,Calle,37,Avenida 58 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,58,Calle,37,Calle,39,Avenida 58 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,58,Calle,39,Calle,41,Avenida 58 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,58,Calle,41,Calle,43,Avenida 58 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,58,Calle,43,Calle,45,Avenida 58 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,58,Calle,45,Calle,47,Avenida 58 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,58,Calle,47,Calle,49,Avenida 58 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,58,Calle,49,Calle,51,Avenida 58 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,58,Calle,51,Calle,53,Avenida 58 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,58,Calle,53,Calle,55,Avenida 58 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,58,Calle,55,Calle,57,Avenida 58 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,58,Calle,57,Calle,59,Avenida 58 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,58,Calle,59,Calle,61,Avenida 58 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,58,Calle,61,Calle,63,Avenida 58 entre Calle 61 y Calle 63,250,La Juanita
Avenida,58,Calle,63,Calle,65,Avenida 58 entre Calle 63 y Calle 65,250,La Juanita
Avenida,58,Calle,65,Calle,67,Avenida 58 entre Calle 65 y Calle 67,250,La Juanita
Avenida,58,Calle,67,Calle,69,Avenida 58 entre Calle 67 y Calle 69,250,La Juanita
Avenida,58,Calle,69,Calle,71,Avenida 58 entre Calle 69 y Calle 71,250,La Juanita
Avenida,58,Calle,71,Calle,73,Avenida 58 entre Calle 71 y Calle 73,250,La Juanita
Avenida,58,Calle,73,Calle,75,Avenida 58 entre Calle 73 y Calle 75,250,La Juanita
Avenida,58,Calle,75,Calle,77,Avenida 58 entre Calle 75 y Calle 77,350,Tulipan
Avenida,58,Calle,77,Calle,79,Avenida 58 entre Calle 77 y Calle 79,350,Tulipan
Avenida,58,Calle,79,Calle,81,Avenida 58 entre Calle 79 y Calle 81,350,Tulipan
Avenida,58,Calle,81,Calle,83,Avenida 58 entre Calle 81 y Calle 83,350,Tulipan
Avenida,58,Calle,83,Calle,85,Avenida 58 entre Calle 83 y Calle 85,350,Tulipan
Avenida,58,Calle,85,Calle,87,Avenida 58 entre Calle 85 y Calle 87,350,Tulipan
Avenida,58,Calle,87,Calle,89,Avenida 58 entre Calle 87 y Calle 89,350,Tulipan
Avenida,58,Calle,89,Calle,91,Avenida 58 entre Calle 89 y Calle 91,350,Tulipan
Avenida,58,Calle,91,Calle,93,Avenida 58 entre Calle 91 y Calle 93,350,Tulipan
Avenida,58,Calle,93,Calle,CIRCUNVALACION,Avenida 58 entre Calle 93 y Calle CIRCUNVALACION,400,Tulipan
Avenida,LINEA,Calle,21,Calle,23,Avenida LINEA entre Calle 21 y Calle 23,250,Casco Historico
Avenida,60,Calle,21,Calle,23,Avenida 60 entre Calle 21 y Calle 23,250,Casco Historico
Avenida,60,Calle,23,Calle,25,Avenida 60 entre Calle 23 y Calle 25,250,Casco Historico
Avenida,60,Calle,25,Calle,27,Avenida 60 entre Calle 25 y Calle 27,250,Casco Historico
Avenida,60,Calle,27,Calle,29,Avenida 60 entre Calle 27 y Calle 29,250,Casco Historico
Avenida,60,Calle,29,Calle,31,Avenida 60 entre Calle 29 y Calle 31,250,Casco Historico
Avenida,60,Calle,31,Calle,33,Avenida 60 entre Calle 31 y Calle 33,250,Casco Historico
Avenida,60,Calle,33,Calle,35,Avenida 60 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,60,Calle,35,Calle,37,Avenida 60 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,60,Calle,37,Calle,39,Avenida 60 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,60,Calle,39,Calle,41,Avenida 60 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,60,Calle,41,Calle,43,Avenida 60 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,60,Calle,43,Calle,45,Avenida 60 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,60,Calle,45,Calle,47,Avenida 60 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,60,Calle,47,Calle,49,Avenida 60 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,60,Calle,49,Calle,51,Avenida 60 entre Calle 49 y Calle 51,250,Casco Historico
Avenida,60,Calle,51,Calle,53,Avenida 60 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,60,Calle,53,Calle,55,Avenida 60 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,60,Calle,55,Calle,57,Avenida 60 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,60,Calle,57,Calle,59,Avenida 60 entre Calle 57 y Calle 59,250,Casco Historico
